epoch,train_loss,val_score
1,0.5004687831132733,0.7
2,0.3093237034451375,0.7
3,0.20661587173198448,0.8
4,0.18528784319487193,0.7
5,0.0740128159726737,0.7
6,0.056823633715047187,0.7
7,0.08405809786797382,0.8
8,0.026836050329810415,1.0
9,0.07412240785937335,0.7
10,0.08834783822890034,0.8
11,0.012124506089349644,0.7
12,0.00213024439943454,0.7
13,0.0006932458217674371,0.7
14,0.00046847448235333086,0.7
15,0.00037752157067904804,0.7
16,0.00022364419962693144,0.7
17,0.00024311725318647347,0.7
18,0.0001745228947139038,0.7
19,0.00016130683861581232,0.6
20,0.00012495902724851397,0.6
21,0.00010028390820383371,0.6
22,9.225012306953741e-05,0.6
23,8.653295346371027e-05,0.4
24,8.081607690868662e-05,0.4
25,7.708903326698767e-05,0.4
26,6.924646835652814e-05,0.30000000000000004
27,5.353970263968222e-05,0.30000000000000004
28,4.18067335750551e-05,0.19999999999999996
29,4.626465399385469e-05,0.19999999999999996
30,3.9795320233369764e-05,0.19999999999999996
