epoch,train_loss,val_score
1,0.6262810625485145,0.8472222222222222
2,0.4173820557428853,0.9155555555555556
3,0.2288234986609656,0.8583333333333334
4,0.2137421653323519,0.9083333333333332
5,0.08637146791700027,0.8983333333333333
6,0.06587427938040277,0.9283333333333333
7,0.014026037517503616,0.9155555555555557
8,0.2244649852777109,0.883888888888889
9,0.020829832133398774,0.895
10,0.0025360299505872022,0.895
11,0.0012653059121101465,0.8966666666666667
12,0.001072413830436691,0.8961111111111112
13,0.0008633559105767156,0.8977777777777778
14,0.0006499049751950867,0.8983333333333334
15,0.0005706498250754736,0.8994444444444445
16,0.0004928629785033135,0.8977777777777778
17,0.0004105782580903478,0.8961111111111111
18,0.0003523661272779196,0.8955555555555555
19,0.0003364658487311424,0.8955555555555555
20,0.00031003035182413226,0.8944444444444445
21,0.0002510837842718876,0.8927777777777778
22,0.000237958707871525,0.8922222222222222
23,0.00019398672635789435,0.8911111111111111
24,0.00021733896592730374,0.8861111111111111
25,0.0001834996339633054,0.8822222222222222
26,0.00015583557160425698,0.88
27,0.00013079294151740374,0.8783333333333333
28,0.00014048790254652405,0.8777777777777778
29,0.00013454515564102193,0.8744444444444445
30,0.00013064121398041178,0.8733333333333333
