epoch,train_loss,val_score
1,0.570965644092807,0.9236111111111112
2,0.3296569813381542,0.8888888888888888
3,0.2752735847882418,0.9305555555555556
4,0.15845625149906317,0.9305555555555556
5,0.11328968175300609,0.9097222222222223
6,0.039745988346608516,0.9166666666666666
7,0.1058443444027613,0.888888888888889
8,0.06808362264729856,0.8819444444444444
9,0.06193602107351498,0.875
10,0.03382900427055905,0.8958333333333334
11,0.00210374290494325,0.8958333333333334
12,0.0004739470342676875,0.8958333333333334
13,0.0003225365807090632,0.8958333333333334
14,0.00023951841761696746,0.8923611111111112
15,0.00017897566947133536,0.8888888888888888
16,0.00014635614874019997,0.8888888888888888
17,0.00012783081062728096,0.8888888888888888
18,8.919873689592351e-05,0.8888888888888888
19,9.206909918992262e-05,0.8819444444444444
20,8.011004237315237e-05,0.8819444444444444
21,7.353842712208543e-05,0.8819444444444444
22,5.7541227447059515e-05,0.8819444444444444
23,6.654667285229979e-05,0.875
24,5.512723290518228e-05,0.875
25,5.2124931157364205e-05,0.875
26,4.833488295513565e-05,0.875
27,4.959303215318042e-05,0.8680555555555556
28,4.398586160360454e-05,0.8680555555555556
29,4.324862636828832e-05,0.8680555555555556
30,3.434776605734607e-05,0.8680555555555556
