epoch,train_loss,val_score
1,0.6745490985668519,0.7843379446640317
2,0.4586274428631772,0.8302865612648221
3,0.32366855312985454,0.8977272727272727
4,0.24804705746937544,0.9098320158102766
5,0.11013962005857716,0.8769762845849802
6,0.17464910492364485,0.9090909090909091
7,0.048772808292679576,0.9197134387351779
8,0.006562442943157459,0.9216897233201581
9,0.0019136815080525015,0.9194664031620554
10,0.0012306871318618175,0.9172430830039525
11,0.0009387331209092571,0.9150197628458498
12,0.0007867561081763018,0.9137845849802372
13,0.0006444103058708027,0.9115612648221344
14,0.0005824845292160965,0.9118083003952568
15,0.00045202230678776024,0.9115612648221344
16,0.0004335103590909222,0.9110671936758894
17,0.00034364309222754936,0.9100790513833992
18,0.0003469127184044654,0.9088438735177866
19,0.000279423827173146,0.9085968379446641
20,0.0002499332892925436,0.9078557312252964
21,0.0002424173861403357,0.9078557312252963
22,0.0002133582837070042,0.9078557312252964
23,0.00018100243905792013,0.9036561264822134
24,0.0001311874957702292,0.9022974308300395
25,0.00010648440527140998,0.9029150197628457
26,9.828312945087831e-05,0.9034090909090909
27,8.325732928411029e-05,0.9034090909090909
28,9.48576580991688e-05,0.9031620553359684
29,0.00012992355338858696,0.903903162055336
30,8.360559777429444e-05,0.904891304347826
