epoch,train_loss,val_score
1,0.5623318633442307,0.7333333333333334
2,0.356140918168132,0.8166666666666667
3,0.2028409745748056,0.7166666666666667
4,0.14715025636897539,0.7333333333333333
5,0.09876983360497898,0.7333333333333334
6,0.1045189690442213,0.7416666666666667
7,0.05846271607788786,0.7250000000000001
8,0.033955205850059615,0.7833333333333333
9,0.0016879962555648895,0.7833333333333333
10,0.0009558901968245794,0.7833333333333333
11,0.0006662345658864371,0.775
12,0.0005435685705353853,0.7666666666666666
13,0.00041868131800097615,0.7666666666666666
14,0.00033631667678248706,0.7666666666666666
15,0.00026991559475328245,0.7666666666666666
16,0.000225392493561113,0.7666666666666666
17,0.00017432431555236422,0.7666666666666666
18,0.00015175587139285517,0.775
19,0.0001287994616810331,0.775
20,0.00011701797181814169,0.775
21,9.745237120143664e-05,0.775
22,9.183991503054684e-05,0.775
23,8.064536538562783e-05,0.7666666666666666
24,8.242583903393515e-05,0.7666666666666666
25,6.249219420215642e-05,0.7666666666666666
26,6.274365994798032e-05,0.75
27,5.4031401082975546e-05,0.75
28,4.581824560031538e-05,0.75
29,4.356805794373555e-05,0.75
30,3.848556174958621e-05,0.7416666666666667
