epoch,train_loss,val_score
1,0.5719224188202126,0.6666666666666667
2,0.3436623456789189,0.7666666666666667
3,0.3016958684871866,0.775
4,0.17669449161702214,0.7833333333333333
5,0.17312732536422437,0.65
6,0.08401646372266135,0.7
7,0.025285611950246777,0.775
8,0.0048495704650625155,0.75
9,0.0031665992389756582,0.7583333333333333
10,0.04178570114823985,0.775
11,0.073602550629256,0.75
12,0.072522590103093,0.7333333333333334
13,0.002633122488073597,0.725
14,0.0009877297702105394,0.7333333333333334
15,0.0007044762515270877,0.775
16,0.00043698903966522324,0.775
17,0.000393560127776158,0.775
18,0.0003635675350229861,0.775
19,0.0002380961275205911,0.8
20,0.00013762724183876419,0.825
21,0.00010393925245296294,0.8416666666666668
22,0.0001360663547932196,0.8583333333333334
23,6.688934169063362e-05,0.8583333333333334
24,6.96080331994389e-05,0.8583333333333334
25,6.140657085964235e-05,0.8666666666666667
26,5.5737478517329594e-05,0.8666666666666667
27,4.4823414879959144e-05,0.8583333333333334
28,3.988997177615526e-05,0.8499999999999999
29,4.4346487784465426e-05,0.8333333333333333
30,4.636078561346831e-05,0.8166666666666667
