epoch,train_loss,val_score
1,0.39994937050962326,
2,0.2621578755738911,
3,0.1850703545094827,
4,0.08137865433493689,
5,0.08299360974016286,
6,0.041699586221658536,
7,0.053856030913947396,
8,0.02520964376156212,
9,0.0014561548214504963,
10,0.00036136310544588517,
11,0.00026683963635493164,
12,0.00023605807366503732,
13,0.00017334317155245007,
14,0.00013881627998952732,
15,0.00011956120492807473,
16,9.141244954825535e-05,
17,8.170843822816324e-05,
18,7.141801397502266e-05,
19,6.640099878503832e-05,
20,5.746441802574789e-05,
21,5.041708258260459e-05,
22,4.485077172141384e-05,
23,4.405860375304186e-05,
24,3.597461973960906e-05,
25,3.4003644460291996e-05,
26,3.2860364471704466e-05,
27,2.7861814919866742e-05,
28,2.7879444247046683e-05,
29,2.9269365829590766e-05,
30,2.2289631891859417e-05,
