epoch,train_loss,val_score
1,0.3409069049497208,1.0
2,0.26557890611941054,1.0
3,0.17421314600572926,1.0
4,0.09458195335891051,1.0
5,0.039156332962289514,1.0
6,0.0016961715423286364,1.0
7,0.0005471048644483133,1.0
8,0.0004034798792099327,1.0
9,0.00029484878164342675,1.0
10,0.00023702845824474667,1.0
11,0.00020380999295047404,1.0
12,0.00015017812427703059,1.0
13,0.00013460239614381493,1.0
14,9.724846115649124e-05,1.0
15,9.158229048837037e-05,1.0
16,8.35626409342137e-05,1.0
17,7.412969755383813e-05,1.0
18,6.697138464684525e-05,1.0
19,5.497444336021465e-05,1.0
20,4.9501294870005196e-05,1.0
21,4.486153479125018e-05,1.0
22,4.439915819644814e-05,1.0
23,3.7590158314453246e-05,1.0
24,3.813579315994947e-05,1.0
25,3.256715849329758e-05,1.0
26,3.2655564810918946e-05,1.0
27,2.914148716279225e-05,1.0
28,2.8601571689397397e-05,1.0
29,2.453544889270271e-05,1.0
30,2.4825442158519173e-05,1.0
