epoch,train_loss,val_score
1,0.2834222790429006,0.7117117117117118
2,0.24923861632295632,0.8603603603603603
3,0.17148682142732885,0.8693693693693694
4,0.14930120667656585,0.7927927927927928
5,0.07257564042510208,0.8153153153153153
6,0.022063468588806295,0.8198198198198198
7,0.00452789571315447,0.846846846846847
8,0.001320919684327111,0.8513513513513513
9,0.1163296838861023,0.8333333333333335
10,0.0667047441066495,0.8693693693693694
11,0.0014475122477808793,0.8513513513513514
12,0.0006897629384470993,0.8468468468468469
13,0.0005014317953618464,0.8378378378378377
14,0.00041853604947785693,0.8378378378378377
15,0.0003242786368555871,0.8378378378378377
16,0.0002904733713329747,0.8288288288288288
17,0.00021392337052011633,0.8333333333333334
18,0.00018513193957592485,0.8333333333333334
19,0.00015997039531948266,0.8288288288288288
20,0.00014167502991642385,0.8288288288288288
21,0.00012348317728636516,0.8288288288288288
22,0.00010838810902641136,0.8288288288288288
23,9.639526423745848e-05,0.8198198198198198
24,8.909889030413073e-05,0.8153153153153153
25,7.978884789695862e-05,0.7972972972972973
26,7.26694817042031e-05,0.7972972972972973
27,6.205295641239035e-05,0.7927927927927928
28,5.6408858681203716e-05,0.7837837837837838
29,5.4401625460329155e-05,0.7837837837837838
30,5.1884650512758453e-05,0.7792792792792793
