epoch,train_loss,val_score
1,0.38620241720677984,0.8
2,0.3018674626653887,0.928
3,0.24556080818771145,0.936
4,0.20805977887464247,0.9239999999999999
5,0.1521234307813361,0.9239999999999999
6,0.10489741452205521,0.916
7,0.07135244351933417,0.868
8,0.0289174102290179,0.84
9,0.013465109262607966,0.816
10,0.008368629399832218,0.804
11,0.003408041753269484,0.78
12,0.002555009438679252,0.776
13,0.001999090614074385,0.764
14,0.000879340597268405,0.756
15,0.0009430989281450637,0.748
16,0.0009219716845796541,0.748
17,0.00045589801070644646,0.744
18,0.0006295699566385159,0.744
19,0.000321625096189186,0.74
20,0.0004699616125901774,0.74
21,0.0003174692179735512,0.744
22,0.00019781627109641918,0.74
23,0.0002071849279526913,0.736
24,0.0002062587268179623,0.736
25,0.00015717621373476025,0.736
26,0.00011605446044510217,0.732
27,0.00010050674137990532,0.732
28,7.801402075433806e-05,0.732
29,0.00010062502557793206,0.732
30,4.613389664695067e-05,0.732
