epoch,train_loss,val_score
1,0.3680508810588542,0.701530612244898
2,0.24911349030512878,0.7542517006802721
3,0.18617023532073396,0.7857142857142857
4,0.1602707305111621,0.7899659863945577
5,0.11946159779836307,0.7857142857142857
6,0.0907712878250844,0.7942176870748299
7,0.04862378306699397,0.8027210884353742
8,0.029747157757295847,0.8163265306122448
9,0.015776156341579108,0.8069727891156463
10,0.009455906019242628,0.8103741496598639
11,0.005599223256491073,0.810374149659864
12,0.004078177948076156,0.810374149659864
13,0.002926276424797102,0.8061224489795918
14,0.002639871156159464,0.8086734693877551
15,0.0007700017087246677,0.8078231292517007
16,0.0012520901385393302,0.8095238095238095
17,0.000991606446607249,0.804421768707483
18,0.0009681702632407758,0.8001700680272109
19,0.0004118479722370861,0.7959183673469388
20,0.0007432489958415043,0.7976190476190477
21,0.0003925325220490847,0.7976190476190477
22,0.00018743438720360845,0.7976190476190477
23,0.0002234385426858577,0.7959183673469388
24,0.00016759038905298114,0.7933673469387754
25,0.00013508039915223398,0.7925170068027211
26,0.0006228430038820258,0.7959183673469388
27,0.00015049536999262362,0.79421768707483
28,0.0002932051020036104,0.7950680272108843
29,6.953117344047942e-05,0.7933673469387755
30,0.00012361923011022465,0.79421768707483
