epoch,train_loss,val_score
1,0.38896839432418345,0.8522727272727273
2,0.24884607701308348,0.8863636363636364
3,0.2183675814991478,0.8977272727272727
4,0.17149458339355822,0.9204545454545454
5,0.125634814160069,0.8977272727272727
6,0.07441912649797318,0.8409090909090908
7,0.035096663542584464,0.8181818181818181
8,0.025829277180630262,0.8636363636363635
9,0.009876328642670273,0.8522727272727273
10,0.004550955810113067,0.8522727272727273
11,0.0025173427488009025,0.8522727272727273
12,0.0017950021290739668,0.8295454545454546
13,0.0017177919470367055,0.8295454545454546
14,0.0007269940768849055,0.8295454545454546
15,0.0004927280361758077,0.8295454545454546
16,0.0007260099863933208,0.8295454545454546
17,0.000422420107761406,0.8181818181818181
18,0.00029403837072524395,0.8068181818181819
19,0.00020196367415075336,0.8068181818181819
20,0.0003313652782730194,0.8068181818181819
21,0.00016275114596866883,0.8068181818181819
22,0.00024569952247326587,0.8068181818181819
23,0.00011971778874682441,0.7727272727272727
24,0.0002317625670395335,0.7613636363636364
25,9.275452077517343e-05,0.7613636363636364
26,0.00010787865457835075,0.75
27,6.187782379724767e-05,0.7386363636363636
28,8.057776753680265e-05,0.75
29,7.224834130781232e-05,0.75
30,5.66828058898042e-05,0.7386363636363636
