epoch,train_loss,val_score
1,0.39471504762768744,0.7222222222222223
2,0.2769301985469746,0.8888888888888888
3,0.21158373521522006,0.8888888888888888
4,0.16413955590291385,0.8888888888888888
5,0.12072703631612115,0.9444444444444444
6,0.0695548627757315,1.0
7,0.04140181978813068,1.0
8,0.013651203576062549,1.0
9,0.011566225090216981,1.0
10,0.003705484904844525,1.0
11,0.0020349575257457213,1.0
12,0.00202434671672239,1.0
13,0.0011449246717227368,1.0
14,0.0008514920561524111,1.0
15,0.0008783808033285218,1.0
16,0.0005203915672484406,1.0
17,0.0004231349558026861,1.0
18,0.00020254888744961996,1.0
19,0.0002720093444862835,1.0
20,0.00018458468998645418,1.0
21,0.00016760145713946975,1.0
22,9.016478870429918e-05,1.0
23,0.00010315037991772975,1.0
24,7.468387507160853e-05,1.0
25,8.553190504283114e-05,1.0
26,5.1082681988617045e-05,1.0
27,6.847954163255111e-05,1.0
28,4.138774001731651e-05,1.0
29,3.7314635811802136e-05,1.0
30,2.109018893288231e-05,1.0
