epoch,train_loss,val_score
1,0.6233408650699651,0.6031746031746033
2,0.4551723456923973,0.761904761904762
3,0.3240538641441403,0.8518518518518519
4,0.25109196973982145,0.9417989417989419
5,0.20148997770771734,0.9576719576719577
6,0.14856647990697794,0.9523809523809523
7,0.11941339226006058,0.962962962962963
8,0.08309424441973053,0.9576719576719577
9,0.05730760657601388,0.9523809523809523
10,0.03598367120225102,0.9153439153439153
11,0.02122217595184716,0.9576719576719577
12,0.008820380805433023,0.9576719576719577
13,0.0037847579684810043,0.9576719576719577
14,0.0032354489264337363,0.9523809523809523
15,0.0018412070566043593,0.9417989417989417
16,0.0015678294100458722,0.9417989417989419
17,0.0014723564106395315,0.9417989417989419
18,0.0013443867419518421,0.9312169312169312
19,0.0005791927766174515,0.9417989417989419
20,0.0005076057168168774,0.9417989417989419
21,0.0004923323358592219,0.9417989417989419
22,0.0002775283580225819,0.9417989417989419
23,0.00029073492356825547,0.9417989417989419
24,0.00022021120347173476,0.9417989417989419
25,0.00018357073145534365,0.9365079365079365
26,0.00018951662124134104,0.9365079365079365
27,0.0001425111922748651,0.9365079365079365
28,0.00015277397834874602,0.9365079365079365
29,0.0001372362949812624,0.9365079365079365
30,0.00020813308543759544,0.9365079365079365
