epoch,train_loss,val_score
1,0.6154947164742386,0.6514423076923077
2,0.51446550438071,0.7904647435897436
3,0.44396962200784507,0.8822115384615384
4,0.34797459178576795,0.8950320512820512
5,0.20780270444297724,0.8986378205128205
6,0.14437339896411525,0.905849358974359
7,0.07795506955602939,0.8922275641025641
8,0.04414632904145572,0.8934294871794871
9,0.026359371895924757,0.8822115384615384
10,0.014570530873303303,0.8814102564102564
11,0.009095509718249292,0.8838141025641025
12,0.0057266356908309704,0.8794070512820512
13,0.004346434309471694,0.8854166666666666
14,0.003884119542348685,0.8874198717948718
15,0.0032132535363269413,0.8854166666666666
16,0.0018709933523364905,0.8802083333333334
17,0.0015401600396905773,0.8802083333333333
18,0.004386037282523018,0.875
19,0.0017181426866306323,0.8842147435897436
20,0.0007194450129943294,0.8842147435897436
21,0.0007973523608734092,0.8838141025641024
22,0.0006841772360225625,0.8810096153846154
23,0.0005932276905639982,0.8814102564102564
24,0.000357772531496087,0.8810096153846154
25,0.0003247606369192452,0.8826121794871794
26,0.0005929967915429971,0.8818108974358974
27,0.00031012992853764757,0.8798076923076922
28,0.00032085095763466435,0.8826121794871793
29,0.00018406304358260385,0.8838141025641025
30,0.00021759325823043988,0.8830128205128205
