epoch,train_loss,val_score
1,0.5781551914006334,0.6916666666666667
2,0.405974519003423,0.775
3,0.28854418649769514,0.7833333333333333
4,0.20356862623113625,0.7916666666666666
5,0.13908099379970676,0.8
6,0.08671751488192615,0.7916666666666666
7,0.057559412307534835,0.7666666666666666
8,0.029421174263698384,0.8166666666666667
9,0.013562030424832155,0.8
10,0.005096166935635778,0.7833333333333333
11,0.004926082373689002,0.8
12,0.0021908561387376764,0.775
13,0.0015178302078936144,0.775
14,0.0010639467404709784,0.775
15,0.0011809028843948277,0.775
16,0.0005528250381924441,0.775
17,0.0005980646786661589,0.7833333333333333
18,0.0004710908252837115,0.7833333333333333
19,0.0003292361177676587,0.775
20,0.00025613773292265456,0.775
21,0.00028941950816567817,0.775
22,0.00016856071418491308,0.7833333333333333
23,0.00015262031294160415,0.7833333333333333
24,0.00012052671796124085,0.775
25,0.00014654816946644758,0.7833333333333333
26,8.66236678907749e-05,0.7833333333333333
27,7.55759865015717e-05,0.7833333333333333
28,7.36232501441472e-05,0.775
29,5.056830815727537e-05,0.775
30,5.3132265371108116e-05,0.7666666666666666
