epoch,train_loss,val_score
1,0.5946047332868954,0.9294871794871795
2,0.45318318409061875,1.0
3,0.29527269636996734,1.0
4,0.2303142715800362,0.9935897435897436
5,0.15804157750183287,1.0
6,0.12467493230591759,1.0
7,0.0764803251300844,0.9871794871794872
8,0.024522961721235945,0.9871794871794872
9,0.010938412208056445,0.9871794871794872
10,0.005988461507689529,0.9871794871794872
11,0.003610011784301764,0.9871794871794872
12,0.002681596999752238,0.9871794871794872
13,0.001922494707440313,0.9871794871794872
14,0.001329264564044378,0.9871794871794872
15,0.0011326849460559772,0.9871794871794872
16,0.0007425340788472966,0.9871794871794872
17,0.0007247588977095804,0.9871794871794872
18,0.0005000336492062012,0.9871794871794872
19,0.00042687538445881473,0.9871794871794872
20,0.0003041731153847324,0.9871794871794872
21,0.00021849695744751276,0.9871794871794872
22,0.00026868963907857827,0.9871794871794872
23,0.0002017954419122606,0.9871794871794872
24,0.00023467084858652052,0.9871794871794872
25,0.0001205626087663427,0.9871794871794872
26,0.00013099219221153182,0.9871794871794872
27,0.00010683548952999581,0.9871794871794872
28,9.175566333463407e-05,0.9871794871794872
29,8.095097153375343e-05,0.9871794871794872
30,6.161873009865084e-05,0.9871794871794872
