epoch,train_loss,val_score
1,0.5991528792814775,0.6699604743083004
2,0.5020706925879825,0.7608695652173912
3,0.44166903218085113,0.8016304347826086
4,0.35774718688970264,0.8636363636363636
5,0.26720875421200285,0.8910573122529645
6,0.14170686640057034,0.9083498023715415
7,0.06779387521118306,0.9150197628458498
8,0.03166038541014793,0.9130434782608695
9,0.013500724369458277,0.9155138339920948
10,0.007768213399421339,0.9090909090909091
11,0.005233453136299266,0.9103260869565218
12,0.0036044565317338725,0.9076086956521738
13,0.002975426128506859,0.9088438735177866
14,0.0022464020300545103,0.907608695652174
15,0.0019588590445747205,0.9085968379446641
16,0.0014188102275842207,0.9093379446640316
17,0.0011501457901896505,0.9095849802371542
18,0.0007549878665279473,0.9095849802371542
19,0.0007231862752219471,0.9103260869565216
20,0.0005354216162045718,0.9103260869565216
21,0.0005204007146375033,0.9098320158102766
22,0.0004119180650356859,0.9103260869565217
23,0.0003798853317737832,0.9098320158102767
24,0.0003838456851397609,0.9098320158102766
25,0.000413244494867823,0.9098320158102767
26,0.0002671639305540132,0.9103260869565217
27,0.0003407901434196054,0.9103260869565217
28,0.0002721131626569476,0.9095849802371542
29,0.00016500603830048083,0.9095849802371542
30,0.0001646102039655065,0.9093379446640316
