epoch,train_loss,val_score
1,1.20206550470389,0.6938283469776976
2,0.8004214675165713,0.8086729612378963
3,0.4116794144091032,0.8234394033095331
4,0.21683490749530712,0.8044822259270311
5,0.15800434425267773,0.8113540680099122
6,0.07660561410182923,0.807356793639261
7,0.06137491703146439,0.8084475156877755
8,0.01265776256503373,0.8064034017930123
9,0.005616977990618633,0.8026840349405284
10,0.004082659852643059,0.7995212417452677
11,0.003395197983242243,0.7962583087907763
12,0.0029521125337958116,0.7940671792132831
13,0.0025530153524253845,0.7927459517394583
14,0.0022655586769414027,0.7918553974885143
15,0.0019963342300102606,0.7909928563499993
16,0.0019055269329007441,0.791798655889565
17,0.001629267555579324,0.7915779080227132
18,0.0015158835432136104,0.7920339869365843
19,0.001463665766042301,0.7922792863701954
20,0.0013014313095910063,0.7916651314053912
21,0.0012105391365099315,0.7910714375811778
22,0.0011386717789505115,0.7911599079131546
23,0.0010388098725182798,0.7910446714180481
24,0.0008954670922642382,0.791866946185128
25,0.0008778363191916415,0.7927328623757195
26,0.0008075312548231415,0.7925995288982302
27,0.0007729266966206898,0.7936978281458802
28,0.0006911477580348112,0.7945441301123118
29,0.0007011026179551503,0.7946081804198688
30,0.000580552198110073,0.7933204692133264
