epoch,train_loss,val_score
1,1.2448728598420395,0.9210157747309452
2,0.7568195392899716,0.9901960784313726
3,0.495247709619157,0.9814241486068113
4,0.42067061221611274,0.9567792029092339
5,0.24677645492851902,0.9617303061575507
6,0.24381799799037238,0.9425893164283257
7,0.10750264166635064,0.9649982800137599
8,0.23221531631284073,0.917108948842695
9,0.07872162440493118,0.8829426507445084
10,0.0631204644839839,0.8891100299769031
11,0.09416195479427326,0.8858420561206938
12,0.01915193984160751,0.8916285812570642
13,0.013653729652835582,0.8937785640572019
14,0.004845443934477832,0.9028330630497813
15,0.00228368662177134,0.8948965551132734
16,0.0020222827137527243,0.8948965551132734
17,0.0017446695983299209,0.8981645289694825
18,0.0017157475744121427,0.8992825200255541
19,0.001435901482867269,0.9025504938817632
20,0.001161439285296195,0.9025504938817632
21,0.0010850230904532003,0.9025504938817632
22,0.0015476753094991577,0.8985330974495062
23,0.3130351525857719,0.9215809130669812
24,0.1905831138899909,0.8457786623421298
25,0.03329951354853742,0.8553000147427392
26,0.04172516483427213,0.8696987566956608
27,0.0853642320065684,0.8202000098284928
28,0.05463143172616457,0.8243156911887562
29,0.04571522172199011,0.76390731731289
30,0.009422972732831226,0.7762297901616787
