epoch,train_loss,val_score
1,1.169626076075625,0.8138888888888889
2,0.7025369807483351,0.9444444444444444
3,0.489453752695563,0.8527777777777777
4,0.35597812930974077,0.9027777777777778
5,0.2741922365977092,0.8694444444444445
6,0.15846322441889726,0.8777777777777778
7,0.1263843954927189,0.8722222222222222
8,0.1448854874641179,0.8222222222222222
9,0.035664931801147756,0.8944444444444444
10,0.05423172958408225,0.8583333333333333
11,0.04759256646255071,0.9166666666666666
12,0.20327516907028498,0.8722222222222222
13,0.060428295901510866,0.8333333333333334
14,0.09132394409971312,0.8166666666666667
15,0.11088183182415533,0.8611111111111112
16,0.05679655137120132,0.8722222222222222
17,0.01806488163704845,0.8611111111111112
18,0.0037056978139283253,0.8611111111111112
19,0.002377988020096846,0.8611111111111112
20,0.001972693017500631,0.8611111111111112
21,0.001594687646448097,0.8611111111111112
22,0.0013471003789008852,0.8611111111111112
23,0.001281960532837052,0.8611111111111112
24,0.0010334752306857325,0.8611111111111112
25,0.0009736747879094068,0.8611111111111112
26,0.0008754515909574966,0.8611111111111112
27,0.0007878339062370558,0.8611111111111112
28,0.0006713292770152119,0.8611111111111112
29,0.0006117462407193206,0.8611111111111112
30,0.0005403951178874543,0.8611111111111112
