epoch,train_loss,val_score
1,1.1656520791013132,0.8444264069264069
2,0.7492591480618681,0.904062950937951
3,0.5793148489510217,0.9056863275613276
4,0.33624123880872503,0.8792162698412699
5,0.2380366121085403,0.8783594877344877
6,0.3092727098566353,0.8616973304473304
7,0.11568537282397631,0.84375
8,0.04801942434384149,0.8668154761904762
9,0.020396287825794637,0.8638392857142857
10,0.27364111857711,0.9040404040404041
11,0.11938881690624509,0.885349025974026
12,0.1406017729343148,0.8920454545454546
13,0.01302486754165412,0.9066332972582973
14,0.005500771543037527,0.9053932178932178
15,0.003871454239759425,0.9057765151515151
16,0.0031760111227578654,0.9101055194805194
17,0.002446428801605097,0.9101055194805194
18,0.002072257264808286,0.9118416305916306
19,0.0017485523876861076,0.9114583333333334
20,0.0017801982317574914,0.9188762626262627
21,0.0013542291513162622,0.9142992424242423
22,0.001208758489189098,0.9160353535353535
23,0.0010425265431959732,0.9206123737373737
24,0.0009749588494411332,0.9206123737373737
25,0.0008219434239435941,0.9221004689754689
26,0.0007091107745840087,0.9186282467532467
27,0.0009818277405760124,0.9264294733044732
28,0.0006805458283369345,0.924941378066378
29,0.000610960568552731,0.924941378066378
30,0.0005303903888654366,0.9197330447330447
