epoch,train_loss,val_score
1,1.2751236134959805,0.6265350877192983
2,0.9970850236198869,0.8865319548872181
3,0.7669732672664495,0.9233333333333333
4,0.5946351339770181,0.9294517543859648
5,0.5138787903644848,0.9225657894736843
6,0.38156042566140985,0.925548245614035
7,0.34384754044245197,0.9145833333333333
8,0.27725197672538143,0.9056359649122807
9,0.2134009162775479,0.9123684210526315
10,0.1465796935339866,0.9123684210526315
11,0.1399269250879002,0.8998903508771929
12,0.10862189666234955,0.9195833333333333
13,0.08465201509642933,0.9111184210526315
14,0.055821389548214556,0.91625
15,0.04438582944347905,0.9057894736842105
16,0.10534690531532702,0.9136184210526316
17,0.04076737973905763,0.9174342105263158
18,0.02867662578296299,0.9188815789473683
19,0.03726100802746699,0.9284649122807017
20,0.02819370122447484,0.9359649122807017
21,0.015519539850922756,0.9381798245614035
22,0.01142531127541872,0.9381798245614035
23,0.007097287612535127,0.9402631578947368
24,0.007822613670240359,0.9402631578947368
25,0.008018322595474804,0.9402631578947368
26,0.005706431122288097,0.9379824561403509
27,0.005505467675440748,0.941030701754386
28,0.004595440750823926,0.9411622807017543
29,0.003406184171711667,0.9386622807017544
30,0.025078668443846784,0.9174342105263158
