epoch,train_loss,val_score
1,0.49962196573615075,0.7916666666666666
2,0.365068830431185,0.9236111111111112
3,0.2916942178832621,0.9097222222222223
4,0.20968892277133735,0.9166666666666667
5,0.14359256876688795,0.9375
6,0.11451737571097427,0.9236111111111112
7,0.08297612487844633,0.9236111111111112
8,0.06037598484115589,0.9236111111111112
9,0.01644175082325164,0.9097222222222222
10,0.01706232265195201,0.9166666666666666
11,0.028770461491526397,0.9097222222222222
12,0.019184744417197405,0.8958333333333334
13,0.00720386353504045,0.8958333333333334
14,0.0023968218608366306,0.8958333333333334
15,0.0022984305931851683,0.8958333333333334
16,0.0016425975458481256,0.9027777777777778
17,0.0012673082833148637,0.9027777777777778
18,0.000938138729624427,0.9027777777777778
19,0.0008268255772918565,0.9027777777777778
20,0.0006550345433061787,0.9027777777777778
21,0.0006188139905235217,0.9027777777777778
22,0.0004255747834188836,0.9097222222222222
23,0.0004262270379808409,0.9097222222222222
24,0.0003093122449454003,0.9166666666666667
25,0.00021844731153247598,0.9166666666666667
26,0.00015012022162013946,0.9166666666666667
27,0.00020561210095011845,0.9166666666666667
28,0.00013467701333143818,0.9166666666666667
29,0.0001773362044356216,0.9166666666666667
30,9.83250988659408e-05,0.9166666666666667
