epoch,train_loss,val_score
1,0.5208743187215399,0.6605555555555556
2,0.42864849640275626,0.825
3,0.3779600957162021,0.8961111111111111
4,0.29857735081767556,0.9122222222222222
5,0.21159532325691544,0.9333333333333333
6,0.1317307645106613,0.9322222222222223
7,0.08081296439238084,0.9372222222222222
8,0.03080260322900251,0.9377777777777777
9,0.023366167516017226,0.9344444444444444
10,0.010143625240128613,0.935
11,0.007355382621132295,0.9288888888888889
12,0.004309079629585292,0.9344444444444444
13,0.003128624919059696,0.9338888888888889
14,0.0026918911898192732,0.9333333333333333
15,0.0022377413348701894,0.9333333333333333
16,0.0023211837638340885,0.9283333333333332
17,0.0011450077564170158,0.9272222222222222
18,0.0011848270570540406,0.9305555555555556
19,0.0008862644979455534,0.9333333333333333
20,0.0007922919057743711,0.9322222222222222
21,0.00041538749375615594,0.9311111111111111
22,0.00046193154677385536,0.9266666666666666
23,0.0003758344279192978,0.9277777777777778
24,0.00025672483227038234,0.9255555555555556
25,0.0003224162681036718,0.9255555555555556
26,0.0003017714770681788,0.9244444444444444
27,0.00019312567251257164,0.9244444444444444
28,0.0002518261469519742,0.9238888888888889
29,0.00016202770306867112,0.9238888888888889
30,0.0002527982519203132,0.9233333333333333
